symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
GUNUSDT,TRAILING,0,2158.56,3.77,33.2868,1.542
COTIUSDT,STOP_LOSS,0,2198.37,0.14,-58.2156,-2.648
JSTUSDT,STOP_LOSS,0,2169.26,0.17,-57.4448,-2.648
CETUSUSDT,STOP_LOSS,0,1857.26,1.16,-49.1824,-2.648
VIRTUALUSDT,TRAILING,0,1857.26,3.07,15.8777,0.855
ARKUSDT,STOP_LOSS,0,550.52,0.24,-14.5784,-2.648
FLOKIUSDT,TRAILING,0,2116.6,3.33,23.5359,1.112
ENSUSDT,TRAILING,0,2120.39,3.15,19.7893,0.933
SUIUSDT,STOP_LOSS,0,1069.26,1.49,-28.3153,-2.648
GMXUSDT,STOP_LOSS,0,1069.26,0.26,-28.3153,-2.648
CRVUSDT,STOP_LOSS,0,2120.39,1.85,-56.1505,-2.648
PEPEUSDT,STOP_LOSS,0,1040.25,0.44,-27.5471,-2.648
RAYUSDT,STOP_LOSS,0,2060.34,0.94,-54.5605,-2.648
ENSUSDT,STOP_LOSS,0,2060.34,0.77,-54.5605,-2.648
VIRTUALUSDT,STOP_LOSS,0,1017.45,2.25,-26.9432,-2.648
FETUSDT,TRAILING,0,1017.45,4.74,25.3286,2.489
BARUSDT,TRAILING,0,1017.45,3.85,16.5146,1.623
COTIUSDT,TRAILING,0,1053.69,3.62,14.6646,1.392
PENDLEUSDT,TRAILING,0,2011.99,3.21,19.944,0.991
1000CHEEMSUSDT,TIME_24H,0,958.92,1.23,-0.7816,-0.082
REDUSDT,STOP_LOSS,0,959.98,1.15,-25.4214,-2.648
ETCUSDT,TIME_24H,0,2037.93,2.19,40.2453,1.975
TUSDT,STOP_LOSS,0,235.06,1.37,-6.2248,-2.648
SUSDT,TRAILING,0,2041.8,3.29,21.9084,1.073
PENDLEUSDT,TIME_24H,0,1060.37,1.99,-12.2694,-1.157
PENGUUSDT,STOP_LOSS,0,2047.02,2.18,-54.2077,-2.648
STEEMUSDT,STOP_LOSS,0,2019.92,0.97,-53.4899,-2.648
SUSDT,STOP_LOSS,0,2003.26,0.97,-53.0488,-2.648
TURBOUSDT,STOP_LOSS,0,1966.65,2.3,-52.0793,-2.648
CVXUSDT,TRAILING,0,1641.0,3.87,27.0128,1.646
CETUSUSDT,TRAILING,0,584.65,3.31,6.3927,1.093
RENDERUSDT,STOP_LOSS,0,564.43,0.53,-14.9467,-2.648
WCTUSDT,TRAILING,0,564.43,3.17,5.4091,0.958
STXUSDT,TRAILING,0,564.43,7.06,26.9208,4.77
SUIUSDT,STOP_LOSS,0,564.43,1.16,-14.9467,-2.648
PENDLEUSDT,STOP_LOSS,0,1641.0,1.43,-43.4559,-2.648
AIXBTUSDT,TRAILING,0,1404.74,3.92,23.7201,1.689
VIRTUALUSDT,TRAILING,0,1404.74,5.31,42.8259,3.049
PARTIUSDT,TRAILING,0,1049.6,3.17,9.9996,0.953
ARDRUSDT,TRAILING,0,143.45,3.15,1.3492,0.941
PUNDIXUSDT,TRAILING,0,421.92,3.13,3.8525,0.913
BIGTIMEUSDT,TRAILING,0,788.1,4.43,17.2945,2.194
REDUSDT,TRAILING,0,788.1,6.29,31.6283,4.013
SHIBUSDT,TRAILING,0,788.1,3.13,7.1852,0.912
NEARUSDT,TRAILING,0,802.98,6.91,37.0564,4.615
ATOMUSDT,TRAILING,0,788.1,6.39,32.3543,4.105
AMPUSDT,TRAILING,0,788.1,3.77,12.1335,1.54
ZILUSDT,TRAILING,0,807.73,4.35,17.0363,2.109
IDUSDT,TRAILING,0,762.06,4.06,13.9033,1.824
RADUSDT,TIME_24H,0,807.73,3.55,21.4825,2.66
VTHOUSDT,TRAILING,0,849.47,3.29,9.1028,1.072
HIVEUSDT,TIME_24H,0,849.47,2.04,7.527,0.886
AMPUSDT,TRAILING,0,856.34,3.54,11.2826,1.318
IDUSDT,TRAILING,0,810.13,7.0,38.0966,4.703
MINAUSDT,TRAILING,0,848.05,7.28,42.2337,4.98
ANKRUSDT,TRAILING,0,799.97,5.92,29.16,3.645
BATUSDT,TRAILING,0,799.97,4.75,20.0016,2.5
XECUSDT,TRAILING,0,877.57,5.39,27.4653,3.13
ATOMUSDT,TRAILING,0,867.58,5.53,28.339,3.266
ZILUSDT,STOP_LOSS,0,958.98,0.6,-25.3949,-2.648
POLYXUSDT,STOP_LOSS,0,1016.72,0.98,-26.924,-2.648
CELRUSDT,STOP_LOSS,0,333.15,1.87,-8.8223,-2.648
DASHUSDT,STOP_LOSS,0,1016.72,0.83,-26.924,-2.648
RAREUSDT,STOP_LOSS,0,1016.72,0.13,-26.924,-2.648
GASUSDT,TRAILING,0,1201.03,12.82,124.9898,10.407
BNTUSDT,TRAILING,0,624.64,5.54,20.496,3.281
PROMUSDT,STOP_LOSS,0,1201.03,0.44,-31.8048,-2.648
MINAUSDT,TRAILING,0,1968.81,3.16,18.5283,0.941
ANKRUSDT,TRAILING,0,1168.77,4.21,23.0462,1.972
ALTUSDT,TRAILING,0,636.97,3.39,7.4591,1.171
STEEMUSDT,TIME_24H,0,1201.03,2.36,-4.0406,-0.336
ICPUSDT,TRAILING,0,886.17,3.69,12.9599,1.462
COSUSDT,STOP_LOSS,0,771.17,2.11,-20.4214,-2.648
UMAUSDT,STOP_LOSS,0,886.17,1.66,-23.4669,-2.648
C98USDT,STOP_LOSS,0,1040.08,2.21,-27.5426,-2.648
1000CHEEMSUSDT,TRAILING,0,642.5,5.24,19.1892,2.987
JASMYUSDT,STOP_LOSS,0,1672.74,0.19,-44.2962,-2.648
RADUSDT,STOP_LOSS,0,1335.97,2.4,-35.3782,-2.648
1000CHEEMSUSDT,TRAILING,0,2141.18,3.99,37.6256,1.757
PEOPLEUSDT,TRAILING,0,2159.99,3.13,19.7486,0.914
PSGUSDT,TIME_24H,0,1335.97,1.31,-10.2208,-0.765
FLOKIUSDT,TRAILING,0,746.87,3.07,6.3984,0.857
RAYUSDT,TRAILING,0,746.87,3.12,6.7381,0.902
SHIBUSDT,TRAILING,0,746.87,5.39,23.4,3.133
ARUSDT,TRAILING,0,746.87,5.25,22.3534,2.993
GUNUSDT,TRAILING,0,944.17,3.04,7.8415,0.831
HBARUSDT,STOP_LOSS,0,944.17,0.35,-25.0027,-2.648
CKBUSDT,STOP_LOSS,0,944.17,1.69,-25.0027,-2.648
BABYUSDT,STOP_LOSS,0,2173.62,0.77,-57.5602,-2.648
YFIUSDT,STOP_LOSS,0,1772.4,0.73,-46.9355,-2.648
INITUSDT,STOP_LOSS,0,2121.37,0.44,-56.1766,-2.648
FTTUSDT,TRAILING,0,1436.68,3.98,25.145,1.75
ZECUSDT,STOP_LOSS,0,1436.68,0.42,-38.0451,-2.648
SOLVUSDT,STOP_LOSS,0,1297.51,0.88,-34.3596,-2.648
SUSHIUSDT,TRAILING,0,730.39,3.77,11.2617,1.542
RAREUSDT,TRAILING,0,848.35,4.44,18.6958,2.204
TRBUSDT,STOP_LOSS,0,848.35,1.67,-22.4653,-2.648
ASTRUSDT,STOP_LOSS,0,739.08,0.34,-19.5717,-2.648
